
iter,llc_rd,llc_wr,mem_rd,mem_wr,decision,token
8570,3,2,1,0,-,344000
8571,3,2,1,0,-,344000
8572,2,2,0,0,-,344000
8573,3,2,1,0,-,344000
8574,3,3,0,0,-,344000
8575,4,1,1,0,-,344000
8576,3,1,1,0,-,344000
8577,4,2,1,0,-,344000
8578,3,0,0,0,-,344000
8579,4,4,2,0,-,344000
8580,3,1,0,0,-,344000
8581,4,1,2,0,-,344000
8582,3,2,0,0,-,344000
8583,4,3,1,0,-,344000
8584,3,2,1,0,-,344000
8585,4,2,1,0,-,344000
8586,3,2,0,0,-,344000
8587,4,3,2,0,-,344000
8588,3,1,0,0,-,344000
8589,4,1,2,0,-,344000
8590,3,3,0,0,-,344000
8591,4,1,1,0,-,344000
8592,3,1,1,0,-,344000
8593,4,3,1,0,-,344000
8594,3,3,0,0,-,344000
8595,3,1,2,0,-,344000
8596,3,1,0,0,-,344000
8597,3,1,0,0,-,344000
8598,2,1,0,0,-,344000
8599,4,2,2,0,-,344000
8600,4,2,1,0,-,344000
8601,3,1,1,0,-,344000
8602,4,3,0,0,-,344000
8603,3,2,2,0,-,344000
8604,4,2,0,0,-,344000
8605,3,1,1,0,-,344000
8606,4,1,1,0,-,344000
8607,3,3,1,0,-,344000
8608,4,3,1,0,-,344000
8609,3,1,1,0,-,344000
8610,4,1,0,0,-,344000
8611,2,2,1,0,-,344000
8612,3,1,0,0,-,344000
8613,2,2,0,0,-,344000
8614,3,2,1,0,-,344000
8615,3,1,0,0,-,344000
8616,3,1,1,0,-,344000
8617,3,3,0,0,-,344000
8618,5,2,1,0,-,344000
8619,3,2,1,0,-,344000
8620,4,3,1,0,-,344000
8621,3,2,0,0,-,344000
8622,4,4,2,0,-,344000
8623,3,2,0,0,-,344000
8624,4,4,2,0,-,344000
8625,3,2,0,0,-,344000
8626,4,2,1,0,-,344000
8627,3,2,1,0,-,344000
8628,4,4,1,0,-,344000
8629,3,2,0,0,-,344000
8630,4,2,2,0,-,344000
8631,3,2,0,0,-,344000
8632,4,1,2,0,-,344000
8633,3,2,0,0,-,344000
8634,3,2,1,0,-,344000
8635,3,0,1,0,-,344000
8636,3,2,1,0,-,344000
8637,3,2,0,0,-,344000
8638,3,3,2,0,-,344000
8639,4,3,0,0,-,344000
8640,3,1,1,0,-,344000
8641,4,4,1,0,-,344000
8642,3,2,1,0,-,344000
8643,4,1,1,0,-,344000
8644,3,1,1,0,-,344000
8645,4,3,0,0,-,344000
8646,3,1,2,0,-,344000
8647,4,1,0,0,-,344000
8648,3,0,1,0,-,344000
8649,4,2,1,0,-,344000
8650,3,3,1,0,-,344000
8651,4,1,1,0,-,344000
8652,3,2,1,0,-,344000
8653,4,2,0,0,-,344000
8654,3,2,2,0,-,344000
8655,4,3,0,0,-,344000
8656,3,3,1,0,-,344000
8657,5,3,1,0,-,344000
8658,3,2,1,0,-,344000
8659,4,3,1,0,-,344000
8660,3,1,1,0,-,344000
8661,4,2,0,0,-,344000
8662,3,2,2,0,-,344000
8663,4,3,0,0,-,344000
8664,3,2,1,0,-,344000
8665,3,3,1,0,-,344000
8666,2,1,1,0,-,344000
8667,3,2,1,0,-,344000
8668,3,2,1,0,-,344000
8669,4,2,0,0,-,344000
8670,3,1,2,0,-,344000
8671,4,2,0,0,-,344000
8672,3,2,0,0,-,344000
8673,5,2,3,0,-,344000
8674,3,2,0,0,-,344000
8675,3,3,1,0,-,344000
8676,3,1,0,0,-,344000
8677,3,2,1,0,-,344000
8678,4,3,1,0,-,344000
8679,3,3,1,0,-,344000
8680,4,1,0,0,-,344000
8681,3,3,2,0,-,344000
8682,4,3,0,0,-,344000
8683,3,2,1,0,-,344000
8684,4,3,1,0,-,344000
8685,3,3,1,0,-,344000
8686,4,3,1,0,-,344000
8687,3,2,1,0,-,344000
8688,3,3,0,0,-,344000
8689,2,2,2,0,-,344000
8690,4,1,0,0,-,344000
8691,3,2,1,0,-,344000
8692,4,2,1,0,-,344000
8693,3,1,1,0,-,344000
8694,4,3,1,0,-,344000
8695,3,0,1,0,-,344000
8696,4,4,0,0,-,344000
8697,3,2,2,0,-,344000
8698,4,3,0,0,-,344000
8699,3,1,1,0,-,344000
8700,4,2,1,0,-,344000
8701,3,1,1,0,-,344000
8702,4,2,1,0,-,344000
8703,3,1,1,0,-,344000
8704,4,2,0,0,-,344000
8705,3,0,2,0,-,344000
8706,4,1,0,0,-,344000
8707,3,1,1,0,-,344000
8708,4,1,1,0,-,344000
8709,3,1,1,0,-,344000
8710,4,3,1,0,-,344000
8711,3,2,1,0,-,344000
8712,4,2,0,0,-,344000
8713,3,2,2,1,-,344000
8714,4,2,0,0,-,344000
8715,3,1,1,0,-,344000
8716,4,1,1,1,-,344000
8717,3,0,1,0,-,344000
8718,4,2,1,1,-,344000
8719,3,2,1,0,-,344000
8720,3,2,0,0,-,344000
8721,3,1,2,1,-,344000
8722,3,3,0,0,-,344000
8723,4,1,1,0,-,344000
8724,3,1,1,1,-,344000
8725,4,3,1,0,-,344000
8726,3,2,0,0,-,344000
8727,4,3,2,1,-,344000
8728,3,1,0,0,-,344000
8729,4,3,2,1,-,344000
8730,3,2,0,0,-,344000
8731,4,3,1,0,-,344000
8732,3,1,1,1,-,344000
8733,4,2,1,0,-,344000
8734,3,3,0,0,-,344000
8735,4,4,2,1,-,344000
8736,3,1,0,0,-,344000
8737,4,3,2,1,-,344000
8738,3,0,0,0,-,344000
8739,4,2,1,0,-,344000
8740,3,3,1,1,-,344000
8741,4,2,1,0,-,344000
8742,3,3,0,0,-,344000
8743,6,3,1,1,-,344000
8744,3,3,0,0,-,344000
8745,3,1,0,0,-,344000
8746,3,1,1,1,-,344000
8747,5,3,1,1,-,344000
8748,4,3,2,2,-,344000
8749,3,1,0,0,-,344000
8750,4,3,1,1,-,344000
8751,3,2,1,1,-,344000
8752,4,4,1,1,-,344000
8753,3,2,0,0,-,344000
8754,4,2,2,2,-,344000
8755,3,0,0,0,-,344000
8756,4,3,2,2,-,344000
8757,3,2,0,0,-,344000
8758,4,4,1,1,-,344000
8759,3,3,1,1,-,344000
8760,3,3,0,0,-,344000
8761,3,1,0,0,-,344000
8762,4,0,1,1,-,344000
8763,3,2,0,0,-,344000
8764,3,2,1,1,-,344000
8765,3,1,1,0,-,344000
8766,3,2,0,0,-,344000
8767,2,1,2,1,-,344000
8768,3,1,0,0,-,344000
8769,2,1,1,0,-,344000
8770,3,1,1,1,-,344000
8771,3,2,1,1,-,344000
8772,4,2,1,1,-,344000
8773,3,3,1,1,-,344000
8774,4,2,0,0,-,344000
8775,3,2,2,2,-,344000
8776,3,2,0,0,-,344000
8777,4,1,1,1,-,344000
8778,3,3,1,1,-,344000
8779,4,1,1,1,-,344000
8780,3,1,0,0,-,344000
8781,4,3,2,2,-,344000
8782,3,2,0,0,-,344000
8783,4,2,2,2,-,344000
8784,3,2,0,0,-,344000
8785,4,2,1,1,-,344000
8786,3,1,1,1,-,344000
8787,4,3,1,1,-,344000
8788,3,2,0,0,-,344000
8789,4,3,2,2,-,344000
8790,3,2,0,0,-,344000
8791,4,0,2,2,-,344000
8792,3,2,0,0,-,344000
8793,4,3,1,1,-,344000
8794,3,0,1,1,-,344000
8795,4,2,1,1,-,344000
8796,3,0,0,0,-,344000
8797,4,0,2,2,-,344000
8798,3,1,0,0,-,344000
8799,4,3,2,2,-,344000
8800,3,3,0,0,-,344000
8801,4,3,1,1,-,344000
8802,3,1,1,1,-,344000
8803,4,3,1,1,-,344000
8804,3,1,0,0,-,344000
8805,4,2,2,2,-,344000
8806,3,0,0,0,-,344000
8807,4,2,2,2,-,344000
8808,3,0,0,0,-,344000
8809,4,2,1,1,-,344000
8810,3,3,1,1,-,344000
8811,4,3,1,1,-,344000
8812,3,3,0,0,-,344000
8813,4,2,2,2,-,344000
8814,3,3,0,0,-,344000
8815,3,2,1,1,-,344000
8816,3,1,0,0,-,344000
8817,3,3,1,1,-,344000
8818,4,2,1,1,-,344000
8819,3,1,0,0,-,344000
8820,4,4,0,0,-,344000
8821,3,2,2,2,-,344000
8822,4,4,1,1,-,344000
8823,3,3,0,0,-,344000
8824,4,2,2,2,-,344000
8825,3,0,0,0,-,344000
8826,4,3,2,2,-,344000
8827,3,1,0,0,-,344000
8828,4,3,1,1,-,344000
8829,3,1,1,1,-,344000
8830,4,3,1,1,-,344000
8831,4,4,0,0,-,344000
8832,5,4,2,2,-,344000
8833,3,2,0,0,-,344000
8834,4,2,2,2,-,344000
8835,3,2,0,0,-,344000
8836,4,1,1,1,-,344000
8837,3,2,1,1,-,344000
8838,3,1,1,1,-,344000
8839,2,3,0,0,-,344000
8840,2,1,2,2,-,344000
8841,3,1,0,0,-,344000
8842,2,1,1,1,-,344000
8843,3,1,1,1,-,344000
8844,3,1,1,1,-,344000
8845,4,2,1,1,-,344000
8846,3,1,1,1,-,344000
8847,4,2,0,0,-,344000
8848,3,1,2,1,-,344000
8849,4,4,0,0,-,344000
8850,3,2,1,1,-,344000
8851,4,2,1,1,-,344000
8852,3,3,1,1,-,344000
8853,4,3,1,1,-,344000
8854,3,0,1,1,-,344000
8855,4,1,0,0,-,344000
8856,3,2,2,2,-,344000
8857,4,4,0,0,-,344000
8858,3,1,1,1,-,344000
8859,4,1,1,1,-,344000
8860,3,2,1,1,-,344000
8861,4,4,1,1,-,344000
8862,3,2,1,1,-,344000
8863,4,4,0,0,-,344000
8864,3,2,2,2,-,344000
8865,4,3,0,0,-,344000
8866,3,1,1,1,-,344000
8867,4,3,1,1,-,344000
8868,3,2,1,1,-,344000
8869,3,3,0,0,-,344000
8870,3,2,1,1,-,344000
8871,3,1,0,0,-,344000
8872,4,3,2,2,-,344000
8873,3,1,0,0,-,344000
8874,4,3,1,1,-,344000
8875,4,2,1,1,-,344000
8876,4,2,1,1,-,344000
8877,3,2,0,0,-,344000
8878,5,4,2,2,-,344000
8879,3,2,0,0,-,344000
8880,4,2,1,2,-,344000
8881,3,1,0,0,-,344000
8882,4,3,0,1,-,344000
8883,3,1,1,1,-,344000
8884,3,2,0,0,-,344000
8885,2,1,1,0,-,344000
8886,3,1,1,1,-,344000
8887,3,2,1,1,-,344000
8888,4,2,1,1,-,344000
8889,3,0,1,1,-,344000
8890,4,3,0,0,-,344000
8891,3,1,2,2,-,344000
8892,4,1,0,0,-,344000
8893,3,1,1,1,-,344000
8894,4,3,1,1,-,344000
8895,3,2,2,2,-,344000
8896,4,3,1,1,-,344000
8897,3,2,1,1,-,344000
8898,4,2,0,0,-,344000
8899,3,3,2,2,-,344000
8900,4,1,0,0,-,344000
8901,3,3,1,1,-,344000
8902,3,1,1,1,-,344000
8903,4,3,1,1,-,344000
8904,3,1,0,0,-,344000
8905,4,4,2,2,-,344000
8906,3,2,0,0,-,344000
8907,3,3,1,1,-,344000
8908,2,2,1,0,-,344000
8909,4,2,0,0,-,344000
8910,3,1,2,2,-,344000
8911,4,3,0,0,-,344000
8912,3,3,1,1,-,344000
8913,4,2,1,1,-,344000
8914,3,2,1,1,-,344000
8915,4,3,1,1,-,344000
8916,3,2,1,1,-,344000
8917,4,1,0,0,-,344000
8918,3,2,2,2,-,344000
8919,4,2,0,0,-,344000
8920,3,3,1,1,-,344000
8921,4,3,1,1,-,344000
8922,3,1,1,1,-,344000
8923,4,2,1,1,-,344000
8924,3,2,1,1,-,344000
8925,4,1,0,0,-,344000
8926,3,1,2,1,-,344000
8927,4,3,0,0,-,344000
8928,3,2,1,1,-,344000
8929,3,3,1,1,-,344000
8930,4,3,1,1,-,344000
8931,3,1,0,0,-,344000
8932,4,3,2,2,-,344000
8933,3,2,0,0,-,344000
8934,4,4,2,2,-,344000
8935,3,1,0,0,-,344000
8936,4,1,1,1,-,344000
8937,3,1,1,1,-,344000
8938,4,2,1,1,-,344000
8939,3,2,0,0,-,344000
8940,4,3,2,2,-,344000
8941,3,2,0,0,-,344000
8942,4,2,2,2,-,344000
8943,3,2,0,0,-,344000
8944,4,2,1,1,-,344000
8945,3,2,1,1,-,344000
8946,4,2,1,1,-,344000
8947,3,2,0,0,-,344000
8948,4,2,2,2,-,344000
8949,3,1,0,0,-,344000
8950,4,2,2,2,-,344000
8951,3,2,0,0,-,344000
8952,4,2,1,1,-,344000
8953,3,1,1,1,-,344000
8954,3,4,1,1,-,344000
8955,2,2,0,0,-,344000
8956,3,3,2,2,-,344000
8957,3,1,0,0,-,344000
8958,4,2,2,2,-,344000
8959,3,1,0,0,-,344000
8960,4,3,1,1,-,344000
8961,3,2,1,1,-,344000
8962,3,2,1,1,-,344000
8963,3,3,0,0,-,344000
8964,3,2,2,2,-,344000
8965,4,3,0,0,-,344000
8966,3,1,1,1,-,344000
8967,4,1,1,1,-,344000
8968,3,3,0,0,-,344000
8969,5,4,2,2,-,344000
8970,3,1,0,0,-,344000
8971,4,3,1,1,-,344000
8972,3,3,1,1,-,344000
8973,4,2,1,1,-,344000
8974,3,1,0,0,-,344000
8975,3,2,2,2,-,344000
8976,3,2,0,0,-,344000
8977,3,3,2,2,-,344000
8978,3,2,0,0,-,344000
8979,4,3,1,1,-,344000
8980,3,2,1,1,-,344000
8981,4,3,1,1,-,344000
8982,3,2,0,0,-,344000
8983,4,3,2,2,-,344000
8984,3,2,0,0,-,344000
8985,4,2,2,2,-,344000
8986,3,3,0,0,-,344000
8987,4,1,1,1,-,344000
8988,3,1,1,1,-,344000
8989,3,2,1,1,-,344000
8990,3,2,0,0,-,344000
8991,3,2,2,2,-,344000
8992,4,2,0,0,-,344000
8993,3,2,1,1,-,344000
8994,4,2,1,1,-,344000
8995,3,1,1,1,-,344000
8996,4,3,1,1,-,344000
8997,3,2,1,1,-,344000
8998,4,2,0,0,-,344000
8999,3,1,2,2,-,344000
9000,4,1,0,0,-,344000
9001,3,3,1,1,-,344000
9002,4,1,1,1,-,344000
9003,3,0,1,1,-,344000
9004,4,2,1,1,-,344000
9005,3,1,1,1,-,344000
9006,4,2,0,0,-,344000
9007,3,3,2,2,-,344000
9008,4,1,0,0,-,344000
9009,3,1,1,1,-,344000
9010,4,1,1,1,-,344000
9011,3,1,1,1,-,344000
9012,4,0,1,1,-,344000
9013,3,1,1,1,-,344000
9014,4,3,0,0,-,344000
9015,3,1,2,2,-,344000
9016,4,2,0,0,-,344000
9017,3,2,1,1,-,344000
9018,4,2,1,1,-,344000
9019,3,2,1,1,-,344000
9020,4,3,1,1,-,344000
9021,3,1,1,1,-,344000
9022,4,2,0,0,-,344000
9023,3,1,2,2,-,344000
9024,4,3,0,0,-,344000
9025,3,0,1,1,-,344000
9026,4,2,1,1,-,344000
9027,3,2,1,1,-,344000
9028,4,2,1,1,-,344000
9029,3,2,1,1,-,344000
9030,4,1,0,0,-,344000
9031,3,2,2,2,-,344000
9032,4,1,0,0,-,344000
9033,3,2,1,1,-,344000
9034,4,3,1,1,-,344000
9035,3,2,1,1,-,344000
9036,4,2,1,1,-,344000
9037,3,2,1,1,-,344000
9038,4,1,0,0,-,344000
9039,3,2,2,2,-,344000
9040,3,3,0,0,-,344000
9041,2,2,0,0,-,344000
9042,2,1,1,1,-,344000
9043,4,2,1,1,-,344000
9044,3,2,1,1,-,344000
9045,4,2,1,1,-,344000
9046,3,2,1,1,-,344000
9047,4,4,1,1,-,344000
9048,3,1,1,1,-,344000
9049,4,2,0,0,-,344000
9050,3,3,2,2,-,344000
9051,5,4,0,0,-,344000
9052,3,1,1,1,-,344000
9053,4,3,1,1,-,344000
9054,3,3,1,1,-,344000
9055,4,3,1,1,-,344000
9056,3,2,1,1,-,344000
9057,3,4,0,0,-,344000
9058,2,2,1,1,-,344000
9059,4,2,1,1,-,344000
9060,3,1,0,0,-,344000
9061,4,2,2,2,-,344000
9062,3,3,0,0,-,344000
9063,4,0,2,2,-,344000
9064,3,3,0,0,-,344000
9065,3,1,1,1,-,344000
9066,3,3,1,1,-,344000
9067,3,3,1,1,-,344000
9068,4,4,0,0,-,344000
9069,3,2,2,2,-,344000
9070,4,3,0,0,-,344000
9071,3,2,1,1,-,344000
9072,4,2,1,1,-,344000
9073,3,3,1,1,-,344000
9074,4,2,1,1,-,344000
9075,3,1,1,1,-,344000
9076,4,3,0,0,-,344000
9077,3,1,2,2,-,344000
9078,4,4,0,0,-,344000
9079,3,1,1,1,-,344000
9080,4,2,1,1,-,344000
9081,3,0,1,1,-,344000
9082,4,0,1,1,-,344000
9083,3,2,1,1,-,344000
9084,4,3,0,0,-,344000
9085,3,1,2,1,-,344000
9086,4,3,0,0,-,344000
9087,3,2,1,1,-,344000
9088,4,3,1,1,-,344000
9089,3,2,1,1,-,344000
9090,4,4,1,1,-,344000
9091,3,2,1,1,-,344000
9092,3,2,0,0,-,344000
9093,3,1,2,2,-,344000
9094,3,1,0,0,-,344000
9095,3,1,1,1,-,344000
9096,3,1,1,1,-,344000
9097,4,1,1,1,-,344000
9098,3,2,0,0,-,344000
9099,4,3,2,2,-,344000
9100,3,1,0,0,-,344000
9101,3,4,2,2,-,344000
9102,3,1,0,0,-,344000
9103,3,3,1,1,-,344000
9104,2,1,1,1,-,344000
9105,3,1,1,1,-,344000
9106,2,1,0,0,-,344000
9107,3,3,2,2,-,344000
9108,3,3,0,0,-,344000
9109,4,2,2,2,-,344000
9110,3,0,0,0,-,344000
9111,4,2,1,1,-,344000
9112,3,0,1,1,-,344000
9113,4,2,1,1,-,344000
9114,3,0,0,0,-,344000
9115,4,3,2,2,-,344000
9116,3,2,0,0,-,344000
9117,4,3,2,2,-,344000
9118,3,2,1,1,-,344000
9119,4,3,0,0,-,344000
9120,3,2,2,2,-,344000
9121,4,1,0,0,-,344000
9122,3,2,1,1,-,344000
9123,4,4,1,1,-,344000
9124,3,2,1,1,-,344000
9125,4,3,1,1,-,344000
9126,3,3,1,1,-,344000
9127,3,2,0,0,-,344000
9128,2,1,2,2,-,344000
9129,2,1,0,0,-,344000
9130,3,2,1,1,-,344000
9131,3,0,1,1,-,344000
9132,4,1,1,1,-,344000
9133,3,1,0,0,-,344000
9134,4,2,2,2,-,344000
9135,3,1,0,0,-,344000
9136,5,5,2,2,-,344000
9137,3,1,0,0,-,344000
9138,4,3,1,1,-,344000
9139,3,2,1,1,-,344000
9140,4,1,1,1,-,344000
9141,3,1,0,0,-,344000
9142,4,2,2,2,-,344000
9143,3,2,0,0,-,344000
9144,4,1,2,2,-,344000
9145,3,0,0,0,-,344000
9146,4,3,1,1,-,344000
9147,3,1,1,1,-,344000
9148,4,4,1,1,-,344000
9149,3,1,0,0,-,344000
9150,4,3,2,2,-,344000
9151,3,1,0,0,-,344000
9152,4,1,2,2,-,344000
9153,3,2,0,0,-,344000
9154,4,2,1,1,-,344000
9155,3,1,1,1,-,344000
9156,4,4,1,1,-,344000
9157,3,2,0,0,-,344000
9158,4,2,2,2,-,344000
9159,3,1,0,0,-,344000
9160,4,3,2,2,-,344000
9161,3,3,0,0,-,344000
9162,4,3,1,1,-,344000
9163,3,3,1,1,-,344000
9164,3,2,1,1,-,344000
9165,4,3,0,0,-,344000
9166,4,4,2,2,-,344000
9167,4,2,0,0,-,344000
9168,3,1,1,1,-,344000
9169,4,1,1,1,-,344000
9170,3,2,1,1,-,344000
9171,4,2,1,1,-,344000
9172,3,1,1,1,-,344000
9173,4,4,0,0,-,344000
9174,3,2,2,2,-,344000
9175,4,2,0,0,-,344000
9176,2,3,0,0,-,344000
9177,3,2,1,1,-,344000
9178,3,2,0,0,-,344000
9179,4,1,2,1,-,344000
9180,3,1,0,0,-,344000
9181,4,2,1,0,-,344000
9182,3,2,1,1,-,344000
9183,4,2,1,1,-,344000
9184,3,1,0,0,-,344000
9185,4,2,2,2,-,344000
9186,3,1,0,0,-,344000
9187,4,1,2,2,-,344000
9188,3,2,0,0,-,344000
9189,4,3,1,1,-,344000
9190,3,2,1,1,-,344000
9191,5,2,0,0,-,344000
9192,3,2,0,0,-,344000
9193,4,3,2,2,-,344000
9194,3,2,0,0,-,344000
9195,4,1,1,2,-,344000
9196,3,1,0,0,-,344000
9197,3,2,1,1,-,344000
9198,3,2,1,1,-,344000
9199,3,3,1,1,-,344000
9200,4,3,0,0,-,344000
9201,3,1,2,2,-,344000
9202,4,1,0,0,-,344000
9203,3,2,1,1,-,344000
9204,4,2,1,1,-,344000
9205,3,2,1,1,-,344000
9206,4,1,1,1,-,344000
9207,3,2,0,1,-,344000
9208,3,2,0,0,-,344000
9209,2,1,1,1,-,344000
9210,3,1,0,0,-,344000
9211,2,2,0,0,-,344000
9212,3,2,1,1,-,344000
9213,3,2,0,0,-,344000
9214,4,2,2,1,-,344000
9215,3,1,0,0,-,344000
9216,4,2,1,1,-,344000
9217,3,1,1,1,-,344000
9218,4,3,1,1,-,344000
9219,3,2,0,0,-,344000
9220,4,1,2,2,-,344000
9221,3,1,0,0,-,344000
9222,4,2,2,2,-,344000
9223,3,2,0,0,-,344000
9224,4,3,1,1,-,344000
9225,3,1,1,1,-,344000
9226,4,1,1,1,-,344000
9227,3,2,0,0,-,344000
9228,4,2,2,2,-,344000
9229,3,2,0,0,-,344000
9230,4,2,2,2,-,344000
9231,3,2,0,0,-,344000
9232,4,2,1,1,-,344000
9233,3,2,1,1,-,344000
9234,4,3,1,1,-,344000
9235,3,2,0,0,-,344000
9236,3,3,2,2,-,344000
9237,3,1,0,0,-,344000
9238,3,3,1,1,-,344000
9239,3,3,0,0,-,344000
9240,3,1,1,1,-,344000
9241,4,4,1,1,-,344000
9242,3,2,1,1,-,344000
9243,4,2,0,0,-,344000
9244,3,2,2,2,-,344000
9245,4,3,0,0,-,344000
9246,3,2,1,1,-,344000
9247,4,2,1,1,-,344000
9248,3,1,1,1,-,344000
9249,4,1,1,1,-,344000
9250,3,2,1,1,-,344000
9251,5,1,0,0,-,344000
9252,3,0,2,2,-,344000
9253,4,2,0,0,-,344000
9254,3,1,1,1,-,344000
9255,4,1,1,1,-,344000
9256,3,2,1,1,-,344000
9257,4,3,1,1,-,344000
9258,3,2,1,1,-,344000
9259,4,0,0,0,-,344000
9260,3,2,2,2,-,344000
9261,4,3,0,0,-,344000
9262,3,2,1,1,-,344000
9263,4,1,1,1,-,344000
9264,3,3,0,0,-,344000
9265,3,2,1,1,-,344000
9266,3,2,0,0,-,344000
9267,4,3,1,1,-,344000
9268,4,2,1,1,-,344000
9269,3,2,1,1,-,344000
9270,3,0,0,0,-,344000
9271,3,1,2,2,-,344000
9272,3,3,0,0,-,344000
9273,3,0,1,1,-,344000
9274,4,2,1,1,-,344000
9275,3,1,1,1,-,344000
9276,4,3,1,1,-,344000
9277,3,3,1,1,-,344000
9278,4,2,0,0,-,344000
9279,3,1,2,2,-,344000
9280,4,3,0,0,-,344000
9281,3,2,1,1,-,344000
9282,3,4,1,1,-,344000
9283,2,1,1,1,-,344000
9284,3,3,1,1,-,344000
9285,3,1,1,1,-,344000
9286,4,1,0,0,-,344000
9287,3,1,2,2,-,344000
9288,4,2,0,0,-,344000
9289,3,2,1,1,-,344000
9290,4,3,1,1,-,344000
9291,3,2,1,1,-,344000
9292,4,3,1,1,-,344000
9293,3,2,1,1,-,344000
9294,3,2,0,0,-,344000
9295,3,2,2,2,-,344000
9296,3,1,0,0,-,344000
9297,6,3,1,1,-,344000
9298,3,1,1,1,-,344000
9299,4,2,1,1,-,344000
9300,3,1,0,0,-,344000
9301,4,3,2,2,-,344000
9302,3,2,0,0,-,344000
9303,4,2,2,2,-,344000
9304,3,1,0,0,-,344000
9305,4,2,1,1,-,344000
9306,3,3,1,1,-,344000
9307,4,1,1,1,-,344000
9308,3,1,0,0,-,344000
9309,4,1,2,2,-,344000
9310,3,2,0,0,-,344000
9311,4,2,2,2,-,344000
9312,3,1,0,0,-,344000
9313,4,3,1,1,-,344000
9314,3,1,1,1,-,344000
9315,4,3,1,1,-,344000
9316,3,0,0,0,-,344000
9317,4,2,2,2,-,344000
9318,3,3,0,0,-,344000
9319,4,0,2,2,-,344000
9320,3,1,0,0,-,344000
9321,4,2,1,1,-,344000
9322,3,2,1,1,-,344000
9323,3,3,1,1,-,344000
9324,3,1,0,0,-,344000
9325,3,0,2,2,-,344000
9326,3,0,0,0,-,344000
9327,3,2,1,1,-,344000
9328,2,2,0,0,-,344000
9329,3,1,0,1,-,344000
9330,3,1,1,1,-,344000
9331,3,1,0,0,-,344000
9332,3,2,0,0,-,344000
9333,4,3,1,1,-,344000
9334,6,4,1,1,-,344000
9335,3,1,0,0,-,344000
9336,4,4,2,2,-,344000
9337,3,2,0,0,-,344000
9338,4,3,2,2,-,344000
9339,3,1,0,0,-,344000
9340,6,4,2,2,-,344000
9341,3,2,1,1,-,344000
9342,3,3,0,0,-,344000
9343,3,1,1,0,-,344000
9344,3,3,1,1,-,344000
9345,3,2,1,1,-,344000
9346,4,3,0,1,-,344000
9347,3,3,1,1,-,344000
9348,3,2,0,0,-,344000
9349,4,2,2,2,-,344000
9350,3,1,0,0,-,344000
9351,5,3,1,1,-,344000
9352,3,3,1,1,-,344000
9353,4,3,1,1,-,344000
9354,3,2,0,0,-,344000
9355,4,3,2,2,-,344000
9356,3,3,0,0,-,344000
9357,4,3,2,2,-,344000
9358,3,1,0,0,-,344000
9359,4,1,1,1,-,344000
9360,3,1,1,1,-,344000
9361,4,2,1,1,-,344000
9362,3,1,0,0,-,344000
9363,4,4,2,2,-,344000
9364,3,3,0,0,-,344000
9365,4,3,2,2,-,344000
9366,3,1,0,0,-,344000
9367,4,1,1,1,-,344000
9368,3,2,1,1,-,344000
9369,3,3,1,1,-,344000
9370,3,1,0,0,-,344000
9371,3,2,2,1,-,344000
9372,3,1,0,0,-,344000
9373,3,2,1,1,-,344000
9374,4,3,1,0,-,344000
9375,3,1,1,1,-,344000
9376,4,2,1,1,-,344000
9377,3,2,1,1,-,344000
9378,4,1,0,0,-,344000
9379,3,2,2,2,-,344000
9380,4,2,0,0,-,344000
9381,3,0,1,1,-,344000
9382,4,1,1,1,-,344000
9383,3,2,1,1,-,344000
9384,3,2,1,1,-,344000
9385,3,1,1,1,-,344000
9386,3,3,0,0,-,344000
9387,3,1,2,2,-,344000
9388,4,2,0,0,-,344000
9389,3,2,1,1,-,344000
9390,4,3,1,1,-,344000
9391,3,3,1,1,-,344000
9392,4,1,1,1,-,344000
9393,3,2,1,1,-,344000
9394,5,3,0,0,-,344000
9395,3,1,2,2,-,344000
9396,4,2,0,0,-,344000
9397,3,2,1,1,-,344000
9398,4,1,1,1,-,344000
9399,3,2,1,1,-,344000
9400,4,3,1,1,-,344000
9401,3,1,1,1,-,344000
9402,4,3,0,0,-,344000
9403,3,1,2,2,-,344000
9404,4,2,0,0,-,344000
9405,3,1,1,1,-,344000
9406,4,2,1,1,-,344000
9407,3,2,1,1,-,344000
9408,3,3,0,0,-,344000
9409,3,1,1,1,-,344000
9410,3,2,0,0,-,344000
9411,4,1,2,2,-,344000
9412,3,0,0,0,-,344000
9413,4,2,0,0,-,344000
9414,3,1,2,1,-,344000
9415,4,1,0,0,-,344000
9416,3,1,1,1,-,344000
9417,4,2,1,1,-,344000
9418,3,3,1,1,-,344000
9419,4,2,1,1,-,344000
9420,3,2,1,1,-,344000
9421,4,2,0,0,-,344000
9422,3,1,2,2,-,344000
9423,4,2,0,0,-,344000
9424,3,2,1,1,-,344000
9425,4,2,1,1,-,344000
9426,3,2,1,1,-,344000
9427,4,1,1,1,-,344000
9428,3,2,1,1,-,344000
9429,4,2,0,0,-,344000
9430,3,2,2,2,-,344000
9431,4,0,0,0,-,344000
9432,3,1,1,1,-,344000
9433,4,3,1,1,-,344000
9434,3,1,1,1,-,344000
9435,4,3,1,1,-,344000
9436,3,2,1,1,-,344000
9437,5,1,0,0,-,344000
9438,3,3,2,2,-,344000
9439,4,2,0,0,-,344000
9440,3,2,1,1,-,344000
9441,4,4,1,1,-,344000
